title	act	scene	number	type	subtype	who	text
Henry VI, Part 2	1	1	1	direction	entrance	HenryVI_1H6	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	1	direction	entrance	Gloucester_2H4	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	1	direction	entrance	Salisbury_2H6	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	1	direction	entrance	Warwick_2H6	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	1	direction	entrance	CardinalBeaufort_1H6	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	1	direction	entrance	QueenMargaret_1H6	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	1	direction	entrance	Suffolk_1H6	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	1	direction	entrance	York_1H6	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	1	direction	entrance	Somerset_1H6	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	1	direction	entrance	Buckingham_2H6	Enter King Henry, Duke Humphrey of Gloucester,Salisbury, Warwick, and Cardinal Beaufort, on the one side; Queen Margaret, Suffolk, York, Somerset, and Buckingham, on the other.
Henry VI, Part 2	1	1	2	direction	sound		Flourish of trumpets, then hautboys.
Henry VI, Part 2	1	1	3	speech	verse	Suffolk_1H6	As by your high imperial Majesty
Henry VI, Part 2	1	1	4	speech	verse	Suffolk_1H6	I had in charge at my depart for France,
Henry VI, Part 2	1	1	5	speech	verse	Suffolk_1H6	As procurator to your Excellence,
Henry VI, Part 2	1	1	6	speech	verse	Suffolk_1H6	To marry Princess Margaret for your Grace,
Henry VI, Part 2	1	1	7	speech	verse	Suffolk_1H6	So, in the famous ancient city Tours,
Henry VI, Part 2	1	1	8	speech	verse	Suffolk_1H6	In presence of the Kings of France and Sicil,
